Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;golshtAway;totalAway;pHome;pAway;pSum;avgHome;sdHome;avgAway;sdAway;avgSum
572;27/08/2023;15:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 1;San Fernando;Ceuta;13;20;13;20;0,65;0,65;1,3;0,9;0,7681;1,1;0,995;2,0
573;27/08/2023;15:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 1;Real Madrid B;Melilla;16;20;10;20;0,8;0,5;1,3;1,3;1,1;0,75;0,9421;2,05
574;27/08/2023;15:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 1;Alcoyano;Sanluqueno;17;20;9;20;0,85;0,45;1,3;1,2;0,8124;0,75;0,9421;1,95
575;27/08/2023;16:30;VENEZUELA;LIGA FUTVE - ROUND 25;Rayo Zuliano;Estudiantes Merida;11;20;15;20;0,55;0,75;1,3;1,2;1,3266;1,15;0,9097;2,35
576;27/08/2023;10:30;TURKEY;2. LIG WHITE GROUP - ROUND 1;Serik Belediyespor;Afyonspor;14;20;12;20;0,7;0,6;1,3;1,2;1,0296;0,95;0,9734;2,15
577;27/08/2023;11:00;TURKEY;2. LIG WHITE GROUP - ROUND 1;Bursaspor;Yeni Mersin Idmanyurdu;14;20;12;20;0,7;0,6;1,3;1,4;1,3191;0,75;0,7665;2,15
578;27/08/2023;12:05;FRANCE;LIGUE 1 - ROUND 3;Lorient;Lille;13;20;13;20;0,65;0,65;1,3;1,05;1,0235;1,2;1,5684;2,25
579;27/08/2023;11:00;TURKEY;2. LIG WHITE GROUP - ROUND 1;Kirklarelispor;Trabzon FK;10;20;16;20;0,5;0,8;1,3;0,9;1,0909;1,45;1,244;2,35
580;27/08/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA SOUTH - ROUND 4;Furth U19;Mainz U19;15;20;11;20;0,75;0,55;1,3;1,6;1,2806;1,0;1,1832;2,6
581;27/08/2023;10:00;SOUTH AFRICA;PREMIER LEAGUE - ROUND 4;Royal AM;TS Galaxy;13;20;13;20;0,65;0,65;1,3;1,1;1,1358;1,05;0,9734;2,15
582;27/08/2023;18:30;EL SALVADOR;PRIMERA DIVISION - APERTURA - ROUND 4;Jocoro;Dragon;12;20;14;20;0,6;0,7;1,3;1,15;1,0618;1,25;1,0897;2,4
583;27/08/2023;05:00;ROMANIA;LIGA 2 - ROUND 4;Steaua Bucuresti;CSM Alexandria;12;20;14;20;0,6;0,7;1,3;1,15;1,1522;1,15;1,1948;2,3
584;27/08/2023;08:30;THAILAND;THAI LEAGUE 2 - ROUND 3;Chiangmai FC;Lampang;14;20;12;20;0,7;0,6;1,3;1,35;1,2757;0,95;1,0235;2,3
585;27/08/2023;06:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 2;B. Monchengladbach W;Ingolstadt W;14;20;12;20;0,7;0,6;1,3;1,3;1,1;1,1;1,044;2,4
586;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP C - ROUND 2;Peniche;Marinhense;13;20;13;20;0,65;0,65;1,3;1,05;0,9734;1,3;1,2689;2,35
587;27/08/2023;12:00;NORWAY;ELITESERIEN - ROUND 20;Valerenga;Odd;15;20;11;20;0,75;0,55;1,3;1,4;1,1576;0,95;0,9734;2,35
588;27/08/2023;07:00;PORTUGAL;LIGA PORTUGAL 2 - ROUND 3;FC Porto B;Leiria;14;20;12;20;0,7;0,6;1,3;1,2;0,9798;1,2;1,4;2,4
589;27/08/2023;12:00;NORWAY;OBOS-LIGAEN - ROUND 21;Fredrikstad;Hodd;11;20;15;20;0,55;0,75;1,3;0,9;0,9434;1,0;0,8944;1,9
590;27/08/2023;15:30;URUGUAY;SEGUNDA DIVISION - ROUND 14;Tacuarembo;Progreso;15;20;11;20;0,75;0,55;1,3;1,2;0,9798;1,05;1,1608;2,25
591;27/08/2023;11:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 24;Pastoreo;2 de Mayo;12;20;14;20;0,6;0,7;1,3;0,85;0,8529;1,3;1,1874;2,15
592;27/08/2023;11:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP A - ROUND 15;Pevidem;Maritimo B;11;20;15;20;0,55;0,75;1,3;0,95;1,1169;1,05;0,8047;2,0
593;27/08/2023;09:30;NETHERLANDS;EREDIVISIE - ROUND 3;Feyenoord;Almere City;15;20;11;20;0,75;0,55;1,3;1,3;0,9539;1,2;1,1662;2,5
594;27/08/2023;20:30;URUGUAY;SEGUNDA DIVISION - ROUND 14;Miramar;Uruguay Montevideo;15;20;11;20;0,75;0,55;1,3;1,4;1,1136;0,9;1,044;2,3
595;27/08/2023;15:30;URUGUAY;PRIMERA DIVISION - CLAUSURA - ROUND 2;Penarol;La Luz;12;20;14;20;0,6;0,7;1,3;0,95;0,9206;1,4;1,0677;2,35
596;27/08/2023;12:00;POLAND;III LIGA - GROUP IV - ROUND 5;Chelmianka Chelm;Podhale Nowy Targ;13;20;13;20;0,65;0,65;1,3;1,15;1,0137;1,15;1,1522;2,3
597;27/08/2023;06:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 2;Wolfsburg II W;Sand W;13;20;13;20;0,65;0,65;1,3;0,95;0,8047;1,15;1,1079;2,1
598;27/08/2023;05:30;CHINA;YI LEAGUE - RELEGATION GROUP - ROUND 16;Taian Tiankuang;Quanzhou Yassin;14;20;12;20;0,7;0,6;1,3;1,0;0,8367;1,3;1,3077;2,3
599;27/08/2023;06:30;CHINA;YI LEAGUE - RELEGATION GROUP - ROUND 16;Hunan Billows;Zibo Qisheng;13;20;13;20;0,65;0,65;1,3;1,4;1,6248;0,85;0,7263;2,25
600;27/08/2023;13:30;BULGARIA;VTORA LIGA - ROUND 7;Chernomorets Balchik;Spartak Pleven;14;20;12;20;0,7;0,6;1,3;1,6;1,3928;1,2;1,2884;2,8
601;27/08/2023;13:30;CHILE;PRIMERA B - ROUND 24;La Serena;D. Puerto Montt;15;20;11;20;0,75;0,55;1,3;1,3;0,9539;0,9;1,044;2,2
602;27/08/2023;08:00;GERMANY;JUNIOREN BUNDESLIGA WEST - ROUND 4;Arminia Bielefeld U19;Bochum U19;11;20;15;20;0,55;0,75;1,3;1,0;1,0488;1,5;1,1619;2,5
603;27/08/2023;11:00;TURKEY;SUPER LIG WOMEN - ROUND 1;Amed SK W;1207 Antalyaspor W;13;20;13;20;0,65;0,65;1,3;1,15;1,2359;1,4;2,01;2,55
604;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP D - ROUND 2;Serpa;Oriental;13;20;13;20;0,65;0,65;1,3;1,2;1,1225;0,9;0,7681;2,1
605;27/08/2023;08:00;CAMBODIA;CPL;Boeung Ket;Visakha;13;20;13;20;0,65;0,65;1,3;1,15;1,1079;1,3;1,3077;2,45
606;27/08/2023;08:00;FRANCE;LIGUE 1 - ROUND 3;Rennes;Le Havre;14;20;12;20;0,7;0,6;1,3;1,3;1,2288;0,9;1,1358;2,2
607;27/08/2023;07:00;WORLD;CLUB FRIENDLY;Montijo;Olivenza;14;20;12;20;0,7;0,6;1,3;1,0;0,8367;0,9;0,8307;1,9
608;27/08/2023;05:00;CHINA;SUPER LEAGUE WOMEN - ROUND 14;Changchun Dazhong W;Jiangsu Suning W;13;20;13;20;0,65;0,65;1,3;1,15;1,1522;1,0;0,8367;2,15
609;27/08/2023;11:00;UNITED ARAB EMIRATES;UAE LEAGUE - ROUND 2;Shabab Al-Ahli Dubai;Khorfakkan;13;20;13;20;0,65;0,65;1,3;1,15;1,0618;1,05;0,8646;2,2
610;27/08/2023;08:30;GERMANY;2. BUNDESLIGA - ROUND 4;Karlsruher SC;Braunschweig;13;20;13;20;0,65;0,65;1,3;1,55;1,8835;1,85;2,3081;3,4
611;27/08/2023;15:30;BRAZIL;CAMPEONATO GOIANO 2 - ROUND 5;Jataiense;Anapolina;14;20;12;20;0,7;0,6;1,3;1,0;0,8944;1,2;1,2884;2,2
612;27/08/2023;15:00;WORLD;CLUB FRIENDLY;L Hospitalet;Cerdanyola;16;20;10;20;0,8;0,5;1,3;1,15;0,7921;0,85;1,0137;2,0
613;27/08/2023;14:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 23;Gagra;Dinamo Batumi;12;20;14;20;0,6;0,7;1,3;1,35;1,4586;1,0;0,8367;2,35
614;27/08/2023;18:00;NICARAGUA;LIGA PRIMERA - APERTURA - ROUND 5;Sport Sebaco;Ferretti;13;20;13;20;0,65;0,65;1,3;1,35;1,2757;1,2;1,0296;2,55
615;27/08/2023;12:00;POLAND;III LIGA - GROUP III - ROUND 5;Polkowice;Goczalkowice Zdroj;12;20;13;20;0,6;0,65;1,25;1,0;1,0;1,2;1,2083;2,2
616;27/08/2023;13:00;BULGARIA;VTORA LIGA - ROUND 7;Spartak Varna;Marek;13;20;12;20;0,65;0,6;1,25;0,85;0,7263;0,95;0,9734;1,8
617;27/08/2023;16:00;CHILE;PRIMERA B - ROUND 24;Recoleta;San Luis;13;20;12;20;0,65;0,6;1,25;1,05;1,0235;0,85;0,8529;1,9
618;27/08/2023;13:00;ARGENTINA;PRIMERA A WOMEN - CLAUSURA - ROUND 2;Estudiantes W;Platense W;14;20;11;20;0,7;0,55;1,25;1,3;1,3077;0,9;0,9434;2,2
619;27/08/2023;16:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 1;Fuenlabrada;Leonesa;15;20;10;20;0,75;0,5;1,25;1,05;0,9734;0,8;0,9274;1,85
620;27/08/2023;10:00;ENGLAND;PREMIER LEAGUE - ROUND 3;Sheffield Utd;Manchester City;10;20;15;20;0,5;0,75;1,25;0,7;0,781;1,35;1,0618;2,05
621;27/08/2023;11:00;ARGENTINA;PRIMERA A WOMEN - CLAUSURA - ROUND 2;Belgrano W;Banfield W;13;20;12;20;0,65;0,6;1,25;1,0;0,8944;0,85;0,8529;1,85
622;27/08/2023;21:45;VENEZUELA;LIGA FUTVE - ROUND 25;Monagas;Universidad Central;12;20;13;20;0,6;0,65;1,25;0,9;0,8307;1,15;1,0137;2,05
623;27/08/2023;15:30;ARGENTINA;PRIMERA C - ROUND 32;Central Cordoba;Puerto Nuevo;12;20;13;20;0,6;0,65;1,25;0,8;0,9274;1,35;1,2757;2,15
624;27/08/2023;08:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 21;Kyzylzhar;Aksu;9;20;16;20;0,45;0,8;1,25;0,8;0,9798;1,2;0,9274;2,0
625;27/08/2023;13:00;CHILE;SEGUNDA DIVISION - ROUND 20;Limache;Lautaro;10;20;15;20;0,5;0,75;1,25;0,65;0,7263;1,15;0,9631;1,8
626;27/08/2023;10:30;TURKEY;2. LIG WHITE GROUP - ROUND 1;Kirsehir SK;Erokspor;11;20;14;20;0,55;0,7;1,25;1,2;1,3638;1,5;1,3964;2,7
627;27/08/2023;09:00;NORWAY;DIVISION 2 - GROUP 1 - ROUND 17;Traeff;Flekkeroy;18;20;7;20;0,9;0,35;1,25;2,15;1,6515;0,5;0,8062;2,65
628;27/08/2023;15:30;ARGENTINA;TORNEO FEDERAL - ROUND 27;Olimpo Bahia Blanca;Cipolletti;13;20;12;20;0,65;0,6;1,25;1,0;0,9487;0,9;0,9434;1,9
629;27/08/2023;17:30;PERU;LIGA 1 - CLAUSURA - ROUND 11;FBC Melgar;Sport Huancayo;13;20;12;20;0,65;0,6;1,25;1,45;1,4309;1,15;1,1079;2,6
630;27/08/2023;10:00;POLAND;EKSTRAKLASA - ROUND 6;Korona Kielce;Zaglebie;14;20;11;20;0,7;0,55;1,25;1,1;1,044;1,0;1,1402;2,1
631;27/08/2023;06:00;ITALY;PRIMAVERA 1 - ROUND 1;Verona U19;Lecce U19;13;20;12;20;0,65;0,6;1,25;1,3;1,3454;0,8;0,7483;2,1
632;27/08/2023;11:00;TURKEY;1. LIG - ROUND 3;Keciorengucu;Adanaspor AS;13;20;12;20;0,65;0,6;1,25;0,75;0,6225;1,3;1,5199;2,05
633;27/08/2023;10:00;DENMARK;1ST DIVISION - ROUND 7;Aalborg;Hillerod;13;20;12;20;0,65;0,6;1,25;1,35;1,3519;1,15;1,4586;2,5
634;27/08/2023;11:00;BELGIUM;JUPILER PRO LEAGUE - ROUND 5;St. Truiden;Cercle Brugge KSV;10;20;15;20;0,5;0,75;1,25;1,05;1,2031;1,5;1,6882;2,55
635;27/08/2023;12:30;TUNISIA;LIGUE PROFESSIONNELLE 1 - ROUND 2;US Tataouine;Esperance Tunis;15;20;10;20;0,75;0,5;1,25;1,35;1,0618;0,7;0,8426;2,05
636;27/08/2023;15:00;ALBANIA;SUPERLIGA - ROUND 1;Dinamo Tirana;KF Tirana;14;20;11;20;0,7;0,55;1,25;1,15;1,0618;0,85;0,8529;2,0
637;27/08/2023;14:35;SERBIA;SUPER LIGA - ROUND 5;Partizan;Javor;14;20;11;20;0,7;0,55;1,25;1,15;1,0137;1,05;1,2031;2,2
638;27/08/2023;07:15;NETHERLANDS;EREDIVISIE - ROUND 3;Zwolle;Utrecht;14;20;11;20;0,7;0,55;1,25;1,7;1,7635;0,85;0,8529;2,55
639;27/08/2023;11:00;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;Cotonsport;Real Bamako;12;20;13;20;0,6;0,65;1,25;0,85;0,9631;1,05;0,9734;1,9
640;27/08/2023;12:30;TUNISIA;LIGUE PROFESSIONNELLE 1 - ROUND 2;AS Marsa;CS Sfaxien;14;20;11;20;0,7;0,55;1,25;1,0;0,8367;0,75;0,8292;1,75
641;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP B - ROUND 2;Amarante;Paredes;14;20;11;20;0,7;0,55;1,25;1,3;1,1;0,75;0,7665;2,05
642;27/08/2023;12:30;SERBIA;SUPER LIGA - ROUND 5;Novi Pazar;Zeleznicar Pancevo;10;20;15;20;0,5;0,75;1,25;0,85;0,9631;1,3;1,1446;2,15
643;27/08/2023;12:30;TUNISIA;LIGUE PROFESSIONNELLE 1 - ROUND 2;Bizertin;Monastir;11;20;14;20;0,55;0,7;1,25;0,7;0,7141;0,95;0,8047;1,65
644;27/08/2023;08:35;CHINA;SUPER LEAGUE WOMEN - ROUND 14;Sichuan W;Zhejiang W;12;20;13;20;0,6;0,65;1,25;0,9;0,8888;0,9;0,8307;1,8
645;27/08/2023;10:00;ZAMBIA;SUPER LEAGUE - ROUND 2;ZESCO;Prison Leopards;13;20;12;20;0,65;0,6;1,25;0,9;0,9434;1,05;1,1608;1,95
646;27/08/2023;11:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 20;TB Tvoroyri;B36 Torshavn;11;20;14;20;0,55;0,7;1,25;0,9;0,995;1,3;1,005;2,2
647;27/08/2023;09:00;THAILAND;THAI LEAGUE 1 - ROUND 3;Khonkaen Utd.;Ratchaburi;15;20;10;20;0,75;0,5;1,25;1,25;0,9937;1,05;1,2031;2,3
648;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP A - ROUND 2;Brito;Vilar de Perdizes;10;20;15;20;0,5;0,75;1,25;0,65;0,7263;1,1;0,8307;1,75
649;27/08/2023;07:00;VIETNAM;V.LEAGUE 1 - CHAMPIONSHIP GROUP - ROUND 7;Hanoi FC;Viettel;15;20;10;20;0,75;0,5;1,25;1,35;1,1079;0,9;1,044;2,25
650;27/08/2023;21:30;ARGENTINA;COPA DE LA LIGA PROFESIONAL - ROUND 2;River Plate;Barracas Central;13;20;12;20;0,65;0,6;1,25;1,1;1,1358;0,8;0,9274;1,9
651;27/08/2023;12:00;BOSNIA AND HERZEGOVINA;PRVA LIGA - FBIH - ROUND 3;Stupcanica;Bratstvo Gracanica;11;20;14;20;0,55;0,7;1,25;0,85;0,8529;1,35;1,1522;2,2
652;27/08/2023;14:00;PORTUGAL;LIGA 3 - ROUND 4;Oliveira Hospital;Academica;14;20;11;20;0,7;0,55;1,25;1,2;1,0296;0,75;0,8292;1,95
653;27/08/2023;14:30;SPAIN;LALIGA - ROUND 3;Valencia;Osasuna;13;20;12;20;0,65;0,6;1,25;0,85;0,7921;1,3;1,4177;2,15
654;27/08/2023;05:15;CZECH REPUBLIC;CFL - GROUP B - ROUND 4;Pardubice B;Hradec Kralove B;15;20;10;20;0,75;0,5;1,25;1,6;1,4283;1,3;1,5524;2,9
655;27/08/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 21;Mjallby;Hammarby;13;20;12;20;0,65;0,6;1,25;1,2;1,077;0,9;0,8888;2,1
656;27/08/2023;12:30;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;LISCR FC;Bo Rangers;15;20;9;19;0,75;0,4737;1,2237;1,5;1,245;0,8421;0,9875;2,3421
657;27/08/2023;09:30;MALAWI;SUPER LEAGUE;Moyale Barracks;Bangwe All Stars;11;20;12;18;0,55;0,6667;1,2167;0,8;0,8718;1,1667;1,118;1,9667
658;27/08/2023;10:00;BURUNDI;PRIMUS LEAGUE - ROUND 2;Le Messager Ngozi;Flambeau du Centre;11;20;13;20;0,55;0,65;1,2;1,0;1,0488;1,5;1,3601;2,5
659;27/08/2023;11:30;NORWAY;DIVISION 3 - GROUP 6 - ROUND 17;Floya;Asker;10;20;14;20;0,5;0,7;1,2;1,15;1,4586;1,75;1,479;2,9
660;27/08/2023;10:00;AFRICA;CAF CONFEDERATION CUP - QUALIFICATION - SEMI-FINALS;FC Loto;FUS Rabat;13;20;11;20;0,65;0,55;1,2;1,0;0,9487;0,8;0,9274;1,8
661;27/08/2023;14:00;HUNGARY;MERKANTIL BANK LIGA - ROUND 6;Szeged;Csakvari;10;20;14;20;0,5;0,7;1,2;1,15;1,4925;1,35;1,1522;2,5
662;27/08/2023;14:00;HUNGARY;MERKANTIL BANK LIGA - ROUND 6;Gyor;Tiszakecske;13;20;11;20;0,65;0,55;1,2;0,95;0,8047;0,9;0,995;1,85
663;27/08/2023;12:30;HUNGARY;MERKANTIL BANK LIGA - ROUND 6;Mosonmagyarovari TE;BVSC-Zuglo;12;20;12;20;0,6;0,6;1,2;1,0;1,0;1,15;1,3883;2,15
664;27/08/2023;00:00;FIJI;PREMIER LEAGUE - ROUND 12;Nadroga;Ba;14;20;10;20;0,7;0,5;1,2;1,6;1,2806;1,1;1,261;2,7
665;27/08/2023;18:00;HONDURAS;LIGA NACIONAL - APERTURA - ROUND 5;Marathon;Victoria;12;20;12;20;0,6;0,6;1,2;0,7;0,6403;1,15;1,1522;1,85
666;27/08/2023;10:30;HUNGARY;OTP BANK LIGA - ROUND 5;Debrecen;MTK Budapest;11;20;13;20;0,55;0,65;1,2;0,85;1,0137;1,25;1,1779;2,1
667;27/08/2023;19:15;ARGENTINA;COPA DE LA LIGA PROFESIONAL - ROUND 2;Independiente;Velez Sarsfield;15;20;9;20;0,75;0,45;1,2;0,9;0,6245;0,8;1,1225;1,7
668;27/08/2023;14:00;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;Generation F.;Hafia;11;20;13;20;0,55;0,65;1,2;0,85;0,9097;1,15;1,3519;2,0
669;27/08/2023;15:30;ARGENTINA;PRIMERA NACIONAL - ROUND 27;Deportivo Maipu;Quilmes;13;20;11;20;0,65;0,55;1,2;1,05;0,9734;0,7;0,7141;1,75
670;27/08/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 21;Varnamo;Halmstad;12;20;12;20;0,6;0,6;1,2;1,1;1,044;1,2;1,3266;2,3
671;27/08/2023;16:00;BRAZIL;SERIE A - ROUND 21;Atletico-MG;Santos;13;20;11;20;0,65;0,55;1,2;0,85;0,7263;0,95;1,0712;1,8
672;27/08/2023;10:00;BRAZIL;COPA PAULISTA - ROUND 9;Juventus-SP;Oeste;13;20;11;20;0,65;0,55;1,2;1,35;1,3143;0,8;0,9274;2,15
673;27/08/2023;10:00;GERMANY;OBERLIGA MITTELRHEIN - ROUND 3;Bonner;Konigsdorf;11;20;13;20;0,55;0,65;1,2;0,75;0,8292;1,2;1,1662;1,95
674;27/08/2023;07:00;VIETNAM;V.LEAGUE 1 - CHAMPIONSHIP GROUP - ROUND 7;Nam Dinh;Hong Linh Ha Tinh;11;20;13;20;0,55;0,65;1,2;0,95;1,1169;1,25;1,299;2,2
675;27/08/2023;11:00;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;AS Vita Club;Primeiro de Agosto;9;20;15;20;0,45;0,75;1,2;0,6;0,8;1,0;0,7071;1,6
676;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP D - ROUND 2;Imortal;Juv. Evora;11;20;13;20;0,55;0,65;1,2;1,0;1,0488;1,1;1,1358;2,1
677;27/08/2023;10:00;FINLAND;VEIKKAUSLIIGA;Honka;Ilves;13;20;11;20;0,65;0,55;1,2;1,05;1,0235;0,9;0,995;1,95
678;27/08/2023;14:00;TURKEY;2. LIG RED GROUP - ROUND 1;Isparta 32 Spor;Soma Spor;13;20;11;20;0,65;0,55;1,2;1,1;1,179;1,0;1,1402;2,1
679;27/08/2023;15:00;SERBIA;PRVA LIGA - ROUND 4;Kolubara;Metalac;8;20;16;20;0,4;0,8;1,2;0,55;0,7399;1,35;1,0618;1,9
680;27/08/2023;06:15;MALAYSIA;SUPER LEAGUE - ROUND 21;PDRM FC;Penang;10;20;14;20;0,5;0,7;1,2;1,0;1,1832;1,6;1,3928;2,6
681;27/08/2023;12:00;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;Al Ahly Tripoli;Nouadhibou;9;20;15;20;0,45;0,75;1,2;1,05;1,5961;1,1;0,8888;2,15
682;27/08/2023;14:00;CYPRUS;CYTA CHAMPIONSHIP - ROUND 2;AEL Limassol;Zakakiou;12;20;12;20;0,6;0,6;1,2;1,05;1,1608;1,3;1,382;2,35
683;27/08/2023;10:30;LEBANON;PREMIER LEAGUE - ROUND 4;Bourj FC;Nejmeh SC;11;20;13;20;0,55;0,65;1,2;0,9;1,0909;0,85;0,7263;1,75
684;27/08/2023;12:45;KUWAIT;DIVISION 1 - ROUND 1;Al Sahel;Al Tadamon;11;20;13;20;0,55;0,65;1,2;0,9;0,995;1,25;1,1779;2,15
685;27/08/2023;11:00;NORTH MACEDONIA;1. MFL - ROUND 5;Shkupi;KF Gostivar;13;20;11;20;0,65;0,55;1,2;0,9;0,8307;0,95;0,9734;1,85
686;27/08/2023;09:00;KENYA;PREMIER LEAGUE - ROUND 1;Leopards;Talanta FC;12;20;12;20;0,6;0,6;1,2;1,05;1,0712;0,8;0,8124;1,85
687;27/08/2023;15:30;ARGENTINA;PRIMERA C - ROUND 32;Justo Jose de Urquiza;Yupanqui;13;20;11;20;0,65;0,55;1,2;0,9;0,7681;0,7;0,7141;1,6
688;27/08/2023;10:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 21;Atyrau;Aktobe;11;20;13;20;0,55;0,65;1,2;0,85;0,9097;1,0;1,0488;1,85
689;27/08/2023;15:30;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 11;Villa San Carlos;Deportivo Armenio;12;20;12;20;0,6;0,6;1,2;1,2;1,3266;0,8;0,8124;2,0
690;27/08/2023;07:00;JAPAN;J2 LEAGUE - ROUND 32;Kumamoto;Iwaki;16;20;8;20;0,8;0,4;1,2;1,4;0,9695;0,85;1,1522;2,25
691;27/08/2023;16:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 1;Cordoba;UD Ibiza;11;20;13;20;0,55;0,65;1,2;0,9;0,8888;1,25;1,1347;2,15
692;27/08/2023;15:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 1;R. Union;Sabadell;10;20;14;20;0,5;0,7;1,2;0,95;1,244;1,05;0,8646;2,0
693;27/08/2023;15:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 1;R. Sociedad B;Tarazona;10;20;14;20;0,5;0,7;1,2;0,75;0,8874;1,15;1,2757;1,9
694;27/08/2023;11:00;TURKEY;2. LIG WHITE GROUP - ROUND 1;Altinordu;Nazillispor;13;20;11;20;0,65;0,55;1,2;1,05;1,0712;1,1;1,261;2,15
695;27/08/2023;16:30;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 8;Dynamo Puerto;Maritimo;12;20;12;20;0,6;0,6;1,2;1,05;1,1169;0,8;0,8124;1,85
696;27/08/2023;20:00;ECUADOR;LIGA PRO - SECOND STAGE - ROUND 19;Gualaceo;LDU Quito;13;20;11;20;0,65;0,55;1,2;1,05;1,0235;0,95;1,0235;2,0
697;27/08/2023;18:00;BRAZIL;SERIE B - ROUND 25;Atletico GO;Vitoria;12;20;12;20;0,6;0,6;1,2;0,95;1,0235;0,8;0,7483;1,75
698;27/08/2023;05:00;SOUTH KOREA;K3 LEAGUE - ROUND 23;Gyeongju KHNP;Paju Citizen;11;20;13;20;0,55;0,65;1,2;0,9;1,044;1,25;1,1347;2,15
699;27/08/2023;07:30;SOUTH KOREA;K LEAGUE 1 - ROUND 28;Gwangju FC;Suwon Bluewings;10;20;14;20;0,5;0,7;1,2;0,65;0,7263;1,25;1,1347;1,9
700;27/08/2023;19:00;DOMINICAN REPUBLIC;LDF - WINNERS STAGE - ROUND 8;Moca;Universidad O&M;12;20;12;20;0,6;0,6;1,2;0,85;0,9631;1,1;1,044;1,95
701;27/08/2023;00:00;FIJI;PREMIER LEAGUE - ROUND 12;Rewa;Tailevu Naitasiri;11;20;13;20;0,55;0,65;1,2;1,1;1,2207;1,35;1,2359;2,45
702;27/08/2023;10:00;BURUNDI;PRIMUS LEAGUE - ROUND 2;Aigle Noir;Dynamik;11;19;12;20;0,5789;0,6;1,1789;1,0;1,026;1,05;1,0712;2,05
703;27/08/2023;17:30;ECUADOR;LIGA PRO - SECOND STAGE - ROUND 19;Emelec;Delfin;7;20;16;20;0,35;0,8;1,15;0,5;0,7416;1,3;0,9;1,8
704;27/08/2023;12:00;ENGLAND;WOMEN’S CHAMPIONSHIP - ROUND 1;Lewes W;Southampton W;13;20;10;20;0,65;0,5;1,15;1,4;1,3565;0,7;0,8426;2,1
705;27/08/2023;16:30;SPAIN;LALIGA - ROUND 3;Ath Bilbao;Betis;13;20;10;20;0,65;0,5;1,15;1,0;0,9487;0,95;1,2031;1,95
706;27/08/2023;08:00;ENGLAND;CHAMPIONSHIP - ROUND 4;Watford;Blackburn;12;20;11;20;0,6;0,55;1,15;1,1;1,2207;1,15;1,3519;2,25
707;27/08/2023;18:30;EL SALVADOR;PRIMERA DIVISION - APERTURA - ROUND 4;Aguila;11 Deportivo;13;20;10;20;0,65;0,5;1,15;1,2;1,1662;0,6;0,6633;1,8
708;27/08/2023;10:00;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;St. George;KMKM;9;20;14;20;0,45;0,7;1,15;0,6;0,8;0,85;0,6538;1,45
709;27/08/2023;11:00;ENGLAND;WOMEN’S CHAMPIONSHIP - ROUND 1;Charlton W;Sheffield Utd W;12;20;11;20;0,6;0,55;1,15;0,9;0,9434;1,15;1,3143;2,05
710;27/08/2023;11:00;ARGENTINA;PRIMERA A WOMEN - CLAUSURA - ROUND 2;El Porvenir W;Racing Club W;12;20;11;20;0,6;0,55;1,15;1,15;1,2757;0,9;1,2207;2,05
711;27/08/2023;00:00;MEXICO;LIGA PREMIER SERIE A - ROUND 3;Los Cabos;Saltillo;7;20;16;20;0,35;0,8;1,15;0,45;0,669;1,3;1,005;1,75
712;27/08/2023;11:30;PORTUGAL;LIGA PORTUGAL - ROUND 3;Boavista;Casa Pia;11;20;12;20;0,55;0,6;1,15;1,0;1,1402;0,85;0,9631;1,85
