Nº;Date;Time;Country;League;Home;Away;o15Home;totalHome;AvgHome;o15Away;totalAway;AvgAway;pHome;pAway;pSum;avgSum
766;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE - ROUND 1;Gateshead;Boreham Wood;11;15;2,9333;11;15;2,6667;0,7333;0,7333;1,4666;5,6
767;05/08/2023;06:15;WORLD;CLUB FRIENDLY;Rapid Vienna U19 (Aut);Club Brugge U19 (Bel);1;2;2,5;14;15;4,0;0,5;0,9333;1,4333;6,5
768;05/08/2023;15:30;BRAZIL;CAMPEONATO GOIANO 2 - ROUND 1;Jaragua;Goiatuba;11;15;2,4;7;10;2,1;0,7333;0,7;1,4333;4,5
769;05/08/2023;09:30;WORLD;CLUB FRIENDLY;ARC (Ned);Lisse (Ned);9;11;4,4545;9;15;2,7333;0,8182;0,6;1,4182;7,1878
770;05/08/2023;15:00;WORLD;CLUB FRIENDLY;Yeclano (Esp);Alcoyano (Esp);11;15;2,0;10;15;2,3333;0,7333;0,6667;1,4;4,3333
771;05/08/2023;13:00;BULGARIA;THIRD LEAGUE - SOUTH-EAST - ROUND 1;Sozopol;Rozova Dolina;11;15;2,3333;10;15;2,0667;0,7333;0,6667;1,4;4,4
772;05/08/2023;11:00;WORLD;CLUB FRIENDLY;Brighouse Town (Eng);Guiseley (Eng);11;15;2,6;10;15;2,4667;0,7333;0,6667;1,4;5,0667
773;05/08/2023;20:30;USA;NWSL CHALLENGE CUP WOMEN;San Diego Wave W;Angel City W;11;15;2,6;10;15;2,6667;0,7333;0,6667;1,4;5,2667
774;05/08/2023;07:00;POLAND;DIVISION 2 - ROUND 3;Lech Poznan 2;Kotwica Kolobrzeg;12;15;3,1333;9;15;1,9333;0,8;0,6;1,4;5,0666
775;05/08/2023;11:00;ARMENIA;PREMIER LEAGUE - ROUND 2;Van;Shirak Gyumri;11;15;3,1333;10;15;2,6;0,7333;0,6667;1,4;5,7333
776;05/08/2023;11:00;WORLD;CLUB FRIENDLY;Hartley Wintney (Eng);Kings Langley (Eng);10;15;2,4;11;15;2,8667;0,6667;0,7333;1,4;5,2667
777;05/08/2023;15:30;ARGENTINA;PRIMERA C - ROUND 30;Excursionistas;Atlas;11;15;2,6;10;15;2,5333;0,7333;0,6667;1,4;5,1333
778;05/08/2023;15:30;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 9;San Miguel;Comunicaciones;10;15;2,2667;11;15;2,3333;0,6667;0,7333;1,4;4,6
779;05/08/2023;09:30;KYRGYZSTAN;PREMIER LIGA - ROUND 16;Aldier;Alay Osh;12;15;3,2667;9;15;1,8;0,8;0,6;1,4;5,0667
780;05/08/2023;14:00;FRANCE;LIGUE 2 - ROUND 1;Amiens;Quevilly Rouen;12;15;2,8667;9;15;2,8667;0,8;0,6;1,4;5,7334
781;05/08/2023;12:30;WORLD;CLUB FRIENDLY;Varesina (Ita);Pro Patria (Ita);10;15;3,2;11;15;2,2;0,6667;0,7333;1,4;5,4
782;05/08/2023;13:00;WORLD;CLUB FRIENDLY;Brest (Fra);Cagliari (Ita);10;15;2,2;11;15;2,6;0,6667;0,7333;1,4;4,8
783;05/08/2023;04:30;AUSTRALIA;NPL NSW - ROUND 27;NWS Spirit;Sydney Utd;11;15;3,2;10;15;3,1333;0,7333;0,6667;1,4;6,3333
784;05/08/2023;13:00;SWITZERLAND;1.LIGA CLASSIC GROUP 3;Tuggen;Wettswil-Bonstetten;12;15;3,0;9;15;2,1333;0,8;0,6;1,4;5,1333
785;05/08/2023;03:45;AUSTRALIA;NPL TASMANIA - ROUND 16;Launceston;Glenorchy Knights;11;15;3,0;10;15;3,4667;0,7333;0,6667;1,4;6,4667
786;05/08/2023;20:00;USA;USL CHAMPIONSHIP;Miami FC;El Paso;10;15;2,7333;11;15;2,7333;0,6667;0,7333;1,4;5,4666
787;05/08/2023;09:00;WORLD;CLUB FRIENDLY WOMEN;Bayern Munich W (Ger);Sparta Prague W (Cze);11;15;3,5333;10;15;2,1333;0,7333;0,6667;1,4;5,6666
788;05/08/2023;14:45;BRAZIL;CAMPEONATO CARIOCA 2 - PLAY OFFS - SEMI-FINALS;Olaria;Goncalense;12;15;2,2667;9;15;1,9333;0,8;0,6;1,4;4,2
789;05/08/2023;14:30;ISRAEL;TOTO CUP - ROUND 3;Hapoel Jerusalem;SC Ashdod;10;15;2,6;11;15;2,8;0,6667;0,7333;1,4;5,4
790;05/08/2023;10:30;LEBANON;PREMIER LEAGUE - ROUND 1;Nejmeh SC;Safa;11;15;2,3333;10;15;2,1333;0,7333;0,6667;1,4;4,4666
791;05/08/2023;19:00;BRAZIL;COPA PAULISTA - ROUND 6;Marilia;Comercial;9;15;2,1333;12;15;2,2;0,6;0,8;1,4;4,3333
792;05/08/2023;16:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Portuguesa RJ;Operario VG;8;15;2,5333;13;15;3,0667;0,5333;0,8667;1,4;5,6
793;05/08/2023;15:30;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Ceilandia;Vitoria ES;10;15;2,2667;11;15;2,9333;0,6667;0,7333;1,4;5,2
794;05/08/2023;10:30;WALES;LEAGUE CUP - 1/16-FINALS;Taffs Well;Cardiff Metropolitan;10;15;2,8;11;15;2,7333;0,6667;0,7333;1,4;5,5333
795;05/08/2023;23:00;USA;USL CHAMPIONSHIP;Monterey Bay;Sacramento Republic;9;15;2,5333;12;15;2,8667;0,6;0,8;1,4;5,4
796;05/08/2023;19:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 16;Ypiranga FC;Brusque;12;15;2,8;9;15;1,9333;0,8;0,6;1,4;4,7333
797;05/08/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-EAST - ROUND 1;Nesebar;Botev Plovdiv II;12;15;2,9333;9;15;2,4667;0,8;0,6;1,4;5,4
798;05/08/2023;04:30;WORLD;CLUB FRIENDLY;Feyenoord U19 (Ned);Flamengo RJ U19 (Bra);12;15;3,7333;3;5;2,0;0,8;0,6;1,4;5,7333
799;05/08/2023;17:00;BRAZIL;SERIE B - ROUND 22;CRB;Botafogo SP;12;15;2,5333;9;15;1,8;0,8;0,6;1,4;4,3333
800;05/08/2023;06:00;UKRAINE;YOUTH LEAGUE - ROUND 2;Zorya U19;Kryvbas 2020 U19;11;15;3,1333;10;15;2,5333;0,7333;0,6667;1,4;5,6666
801;05/08/2023;07:00;WORLD;CLUB FRIENDLY;Katwijk (Ned);Jong Utrecht (Ned);12;15;3,5333;9;15;2,2;0,8;0,6;1,4;5,7333
802;05/08/2023;13:00;UKRAINE;PREMIER LEAGUE - ROUND 2;Oleksandriya;Metalist 1925;12;15;3,2;9;15;1,5333;0,8;0,6;1,4;4,7333
803;05/08/2023;21:00;BOLIVIA;DIVISION PROFESIONAL - ROUND 22;Palmaflor;Oriente Petrolero;6;15;1,8667;15;15;3,2;0,4;1,0;1,4;5,0667
804;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Kisujszallasi;Kelen;2;2;3,0;6;15;2,1333;1,0;0,4;1,4;5,1333
805;05/08/2023;15:00;WORLD;CLUB FRIENDLY;Granada CF (Esp);Almeria (Esp);10;15;2,4667;11;15;3,0;0,6667;0,7333;1,4;5,4667
806;05/08/2023;11:00;SWITZERLAND;1.LIGA CLASSIC GROUP 3;YF Juventus;Eschen;12;15;3,4667;9;15;2,4;0,8;0,6;1,4;5,8667
807;05/08/2023;17:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 4;Trujillanos;Heroes de Falcon;9;15;1,8;12;15;2,8;0,6;0,8;1,4;4,6
808;05/08/2023;10:00;POLAND;DIVISION 2 - ROUND 3;LKS Lodz II;Chojniczanka;12;15;3,3333;9;15;2,2;0,8;0,6;1,4;5,5333
809;05/08/2023;08:00;CHINA;JIA LEAGUE - ROUND 17;Yanbian Longding;Dandong Tengyue;11;15;2,0667;10;15;2,6667;0,7333;0,6667;1,4;4,7334
810;05/08/2023;11:00;RUSSIA;FNL 2 - DIVISION B - GROUP 2 - ROUND 3;Baltika 2;Dynamo Moscow 2;8;15;1,8;13;15;2,9333;0,5333;0,8667;1,4;4,7333
811;05/08/2023;10:00;RUSSIA;RUSSIA CUP WOMEN - QUARTER-FINALS;Zenit W;FK Yenisey W;12;15;2,5333;9;15;2,4667;0,8;0,6;1,4;5,0
812;05/08/2023;11:00;SCOTLAND;LEAGUE ONE - ROUND 1;Hamilton;Cove Rangers;10;15;2,8667;11;15;3,0;0,6667;0,7333;1,4;5,8667
813;05/08/2023;18:00;COSTA RICA;PRIMERA DIVISION - APERTURA - ROUND 3;Guanacasteca;San Carlos;10;15;2,2;11;15;3,0;0,6667;0,7333;1,4;5,2
814;05/08/2023;09:00;DENMARK;2ND DIVISION;Brabrand;Thisted FC;12;15;2,6;9;15;2,3333;0,8;0,6;1,4;4,9333
815;05/08/2023;11:00;SCOTLAND;LEAGUE TWO - ROUND 1;Stenhousemuir;Forfar Athletic;11;15;2,9333;10;15;2,2667;0,7333;0,6667;1,4;5,2
816;05/08/2023;14:00;WORLD;CLUB FRIENDLY;Maastricht (Ned);RFC Liege (Bel);10;15;2,8667;11;15;3,5333;0,6667;0,7333;1,4;6,4
817;05/08/2023;07:30;SOUTH KOREA;K LEAGUE 1 - ROUND 25;Daegu;Ulsan Hyundai;9;15;2,0667;12;15;3,4;0,6;0,8;1,4;5,4667
818;05/08/2023;13:45;CROATIA;HNL - ROUND 3;Slaven Belupo;Rudes;11;15;2,7333;10;15;2,7333;0,7333;0,6667;1,4;5,4666
819;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE SOUTH - ROUND 1;Chippenham;Aveley;12;15;3,2;9;15;2,3333;0,8;0,6;1,4;5,5333
820;05/08/2023;12:00;CZECH REPUBLIC;DIVISION E - ROUND 1;Sternberk;Batov;9;15;2,8667;12;15;3,7333;0,6;0,8;1,4;6,6
821;05/08/2023;11:00;ENGLAND;SOUTHERN LEAGUE CENTRAL DIVISION - ROUND 1;AFC Telford;Royston;11;15;2,7333;10;15;2,4;0,7333;0,6667;1,4;5,1333
822;05/08/2023;10:00;CZECH REPUBLIC;FORTUNA:LIGA - ROUND 3;Sparta Prague;FK Pardubice;11;15;2,4667;10;15;2,2;0,7333;0,6667;1,4;4,6667
823;05/08/2023;11:00;ENGLAND;SOUTHERN LEAGUE CENTRAL DIVISION - ROUND 1;Hitchin;Alvechurch;9;15;2,4;12;15;2,4667;0,6;0,8;1,4;4,8667
824;05/08/2023;12:00;CZECH REPUBLIC;DIVISION 2 - ROUND 4;Lisen;Pribram;10;15;3,0;11;15;2,8;0,6667;0,7333;1,4;5,8
825;05/08/2023;11:00;ENGLAND;SOUTHERN LEAGUE CENTRAL DIVISION - ROUND 1;Stamford;Kettering;14;15;4,1333;7;15;2,0667;0,9333;0,4667;1,4;6,2
826;05/08/2023;13:00;CZECH REPUBLIC;DIVISION 2 - ROUND 4;Opava;Zizkov;9;15;2,6;12;15;3,0667;0,6;0,8;1,4;5,6667
827;05/08/2023;11:00;ENGLAND;SOUTHERN LEAGUE CENTRAL DIVISION - ROUND 1;Stratford;Needham Market;12;15;2,2667;9;15;2,3333;0,8;0,6;1,4;4,6
828;05/08/2023;14:00;MOLDOVA;SUPER LIGA - ROUND 1;Balti;Dacia Buiucani;9;15;2,2667;12;15;3,1333;0,6;0,8;1,4;5,4
829;05/08/2023;05:15;CZECH REPUBLIC;DIVISION A - ROUND 1;Sokolov;Doubravka;9;15;3,0667;12;15;3,0667;0,6;0,8;1,4;6,1334
830;05/08/2023;05:00;ROMANIA;LIGA 2 - ROUND 1;CSM Resita;Unirea Slobozia;10;15;3,1333;11;15;3,1333;0,6667;0,7333;1,4;6,2666
831;05/08/2023;06:30;CHINA;YI LEAGUE - ROUND 14;Shaoxing Shangyu;Quanzhou Yassin;11;15;2,9333;10;15;2,3333;0,7333;0,6667;1,4;5,2666
832;05/08/2023;11:00;ENGLAND;LEAGUE ONE - ROUND 1;Northampton;Stevenage;10;15;2,3333;11;15;2,1333;0,6667;0,7333;1,4;4,4666
833;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE - ROUND 1;Solihull Moors;Eastleigh;11;15;2,6;10;15;2,9333;0,7333;0,6667;1,4;5,5333
834;05/08/2023;11:00;RUSSIA;FNL 2 - DIVISION A SILVER - FALL SEASON - ROUND 4;Rodina Moscow 2;Salyut-Belgorod;11;15;2,6667;10;15;2,2667;0,7333;0,6667;1,4;4,9334
835;05/08/2023;11:00;ENGLAND;LEAGUE ONE - ROUND 1;Carlisle;Fleetwood;11;15;2,6;10;15;2,8667;0,7333;0,6667;1,4;5,4667
836;05/08/2023;11:00;ENGLAND;LEAGUE ONE - ROUND 1;Bolton;Lincoln;9;15;2,2667;12;15;2,6;0,6;0,8;1,4;4,8667
837;05/08/2023;11:00;POLAND;III LIGA - GROUP II - ROUND 1;Cartusia Kartuzy;Pogon Szczecin II;9;15;2,2;12;15;3,2;0,6;0,8;1,4;5,4
838;05/08/2023;11:00;ENGLAND;LEAGUE TWO - ROUND 1;Colchester;Swindon;10;15;2,3333;11;15;3,2;0,6667;0,7333;1,4;5,5333
839;05/08/2023;09:00;POLAND;III LIGA - GROUP II - ROUND 1;Solec Kujawski;Stolem Gniewino;11;15;2,2667;10;15;2,3333;0,7333;0,6667;1,4;4,6
840;05/08/2023;11:00;ENGLAND;LEAGUE TWO - ROUND 1;Tranmere;Barrow;11;15;2,0667;10;15;2,8667;0,7333;0,6667;1,4;4,9334
841;05/08/2023;08:30;CHINA;JIA LEAGUE - ROUND 17;Jinan Xingzhou;Shijiazhuang Gongfu;9;15;2,0667;12;15;2,3333;0,6;0,8;1,4;4,4
842;05/08/2023;10:00;RUSSIA;FNL - ROUND 4;Shinnik Yaroslavl;Khimki;10;15;2,4;11;15;3,0;0,6667;0,7333;1,4;5,4
843;05/08/2023;10:00;RUSSIA;FNL 2 - DIVISION A SILVER - FALL SEASON - ROUND 4;Tekstilshtik;Amkar;11;15;2,3333;10;15;2,4;0,7333;0,6667;1,4;4,7333
844;05/08/2023;09:00;WORLD;CLUB FRIENDLY;AVS (Por);Vizela (Por);6;8;2,375;9;15;2,2667;0,75;0,6;1,35;4,6417
845;05/08/2023;15:00;POLAND;EKSTRAKLASA - ROUND 3;Radomiak Radom;Cracovia;10;15;2,2667;10;15;2,0;0,6667;0,6667;1,3334;4,2667
846;05/08/2023;15:00;BRAZIL;CAMPEONATO CATARINENSE 2 - PLAY OFFS - QUARTER-FINALS;Nacao;Caravaggio;13;15;3,1333;7;15;1,9333;0,8667;0,4667;1,3334;5,0666
847;05/08/2023;12:00;RUSSIA;FNL 2 - DIVISION A SILVER - FALL SEASON - ROUND 4;Forte Taganrog;Chelyabinsk;10;15;3,0667;10;15;2,6;0,6667;0,6667;1,3334;5,6667
848;05/08/2023;14:00;WORLD;CLUB FRIENDLY;R. Oviedo (Esp);Ponferradina (Esp);10;15;2,3333;10;15;2,4;0,6667;0,6667;1,3334;4,7333
849;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE NORTH - ROUND 1;Darlington;Curzon Ashton;10;15;2,3333;10;15;2,3333;0,6667;0,6667;1,3334;4,6666
850;05/08/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 18;Ngezi Platinum;Bulawayo Chiefs;7;15;2,1333;13;15;2,6667;0,4667;0,8667;1,3334;4,8
851;05/08/2023;15:30;ARGENTINA;PRIMERA D - SECOND STAGE - ROUND 10;Argentino de Rosario;Juventud Unida S. M.;10;15;2,4;10;15;1,8;0,6667;0,6667;1,3334;4,2
852;05/08/2023;16:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 16;Amazonas;Aparecidense;10;15;2,5333;10;15;2,0667;0,6667;0,6667;1,3334;4,6
853;05/08/2023;05:30;WORLD;CLUB FRIENDLY;Alessandria (Ita);Chieri (Ita);10;15;2,1333;10;15;2,3333;0,6667;0,6667;1,3334;4,4666
854;05/08/2023;05:00;ROMANIA;LIGA 2 - ROUND 1;Tunari;CSM Slatina;13;15;4,1333;7;15;1,2;0,8667;0,4667;1,3334;5,3333
855;05/08/2023;15:00;WORLD;CLUB FRIENDLY;Leganes (Esp);Levante (Esp);10;15;2,2667;10;15;2,1333;0,6667;0,6667;1,3334;4,4
856;05/08/2023;06:30;RUSSIA;RUSSIA CUP WOMEN - QUARTER-FINALS;Zvezda 2005 W;FK Rostov W;10;15;2,8667;10;15;2,6;0,6667;0,6667;1,3334;5,4667
857;05/08/2023;13:00;WORLD;CLUB FRIENDLY;Luparense (Ita);Cittadella (Ita);10;15;2,6;10;15;2,1333;0,6667;0,6667;1,3334;4,7333
858;05/08/2023;08:00;SOUTH KOREA;K LEAGUE 2 - ROUND 25;Gimpo FC;Anyang;7;15;1,5333;13;15;2,9333;0,4667;0,8667;1,3334;4,4666
859;05/08/2023;06:00;JAPAN;J3 LEAGUE - ROUND 21;Gifu;Ehime;10;15;2,0667;10;15;2,4667;0,6667;0,6667;1,3334;4,5334
860;05/08/2023;16:30;CHILE;SEGUNDA DIVISION - ROUND 18;Valdivia;General Velasquez;10;15;2,4667;10;15;1,8;0,6667;0,6667;1,3334;4,2667
861;05/08/2023;13:00;WORLD;CLUB FRIENDLY;Mestre (Ita);Padova (Ita);11;15;2,7333;9;15;2,2667;0,7333;0,6;1,3333;5,0
862;05/08/2023;11:00;SCOTLAND;LEAGUE TWO - ROUND 1;Spartans;Clyde;9;15;2,6;11;15;2,8;0,6;0,7333;1,3333;5,4
863;05/08/2023;11:00;ENGLAND;LEAGUE ONE - ROUND 1;Derby;Wigan;12;15;2,0667;8;15;1,6;0,8;0,5333;1,3333;3,6667
864;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE NORTH - ROUND 1;Banbury;Spennymoor;8;15;2,0;12;15;2,6667;0,5333;0,8;1,3333;4,6667
865;05/08/2023;19:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 16;Remo;Volta Redonda;9;15;1,8;11;15;2,6667;0,6;0,7333;1,3333;4,4667
866;05/08/2023;11:30;WORLD;CLUB FRIENDLY;Clermont (Fra);Le Havre (Fra);12;15;2,4;8;15;2,4;0,8;0,5333;1,3333;4,8
867;05/08/2023;06:00;WORLD;CLUB FRIENDLY;Arenas Club (Esp);Barakaldo (Esp);11;15;2,2667;9;15;2,4;0,7333;0,6;1,3333;4,6667
868;05/08/2023;18:00;BRAZIL;SERIE B - ROUND 22;Sport Recife;Novorizontino;12;15;2,4;8;15;2,0667;0,8;0,5333;1,3333;4,4667
869;05/08/2023;14:00;FRANCE;LIGUE 2 - ROUND 1;Annecy;Guingamp;12;15;3,2667;8;15;2,1333;0,8;0,5333;1,3333;5,4
870;05/08/2023;15:00;ECUADOR;LIGA PRO - SECOND STAGE - ROUND 16;U. Catolica;Tecnico U.;11;15;3,0;9;15;2,4;0,7333;0,6;1,3333;5,4
871;05/08/2023;17:15;PERU;LIGA 1 - CLAUSURA - ROUND 7;Binacional;Sport Boys;12;15;3,8667;8;15;1,8;0,8;0,5333;1,3333;5,6667
872;05/08/2023;21:00;BRAZIL;SERIE A - ROUND 18;Fluminense;Palmeiras;11;15;1,9333;9;15;2,6;0,7333;0,6;1,3333;4,5333
873;05/08/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-EAST - ROUND 1;Haskovo;Atletik Kuklen;8;15;2,6;12;15;3,6;0,5333;0,8;1,3333;6,2
874;05/08/2023;10:30;TURKMENISTAN;YOKARY LIGA - ROUND 10;Nebitci;Altyn Asyr;9;15;2,4667;11;15;2,6;0,6;0,7333;1,3333;5,0667
875;05/08/2023;12:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 19;Gagra;Samgurali;8;15;2,0667;12;15;3,4;0,5333;0,8;1,3333;5,4667
876;05/08/2023;11:00;WORLD;CLUB FRIENDLY;Brentwood (Eng);Billericay (Eng);12;15;3,2;8;15;2,4667;0,8;0,5333;1,3333;5,6667
877;05/08/2023;05:00;ROMANIA;LIGA 2 - ROUND 1;Metaloglobus Bucharest;Selimbar;9;15;2,2667;11;15;2,6667;0,6;0,7333;1,3333;4,9334
878;05/08/2023;13:00;RUSSIA;SUPREME DIVISION WOMEN - ROUND 14;Ryazan W;Dynamo Moscow W;9;15;2,6667;11;15;2,6;0,6;0,7333;1,3333;5,2667
879;05/08/2023;06:00;JAPAN;J3 LEAGUE - ROUND 21;Sagamihara;Kamatamare;9;15;2,4;11;15;1,8667;0,6;0,7333;1,3333;4,2667
880;05/08/2023;11:00;ENGLAND;LEAGUE ONE - ROUND 1;Blackpool;Burton;12;15;3,3333;8;15;2,4;0,8;0,5333;1,3333;5,7333
881;05/08/2023;11:00;SWEDEN;DIVISION 1 - SÖDRA - ROUND 16;Ariana;Atvidaberg;9;15;2,4667;11;15;2,4667;0,6;0,7333;1,3333;4,9334
882;05/08/2023;11:00;RUSSIA;FNL 2 - DIVISION A SILVER - FALL SEASON - ROUND 4;Kursk;FK Novosibirsk;12;15;2,8;8;15;1,8;0,8;0,5333;1,3333;4,6
883;05/08/2023;23:00;WORLD;CLUB FRIENDLY;Betis (Esp);Real Sociedad (Esp);9;15;2,4;11;15;2,2;0,6;0,7333;1,3333;4,6
884;05/08/2023;15:00;WORLD;CLUB FRIENDLY;Gimnastic (Esp);Zaragoza (Esp);8;15;1,9333;12;15;2,4;0,5333;0,8;1,3333;4,3333
885;05/08/2023;07:00;RUSSIA;FNL 2 - DIVISION A SILVER - FALL SEASON - ROUND 4;Chertanovo M.;Lipetsk;11;15;2,8667;9;15;2,4667;0,7333;0,6;1,3333;5,3334
886;05/08/2023;18:30;BRAZIL;SERIE A - ROUND 18;Internacional;Corinthians;11;15;2,2;9;15;2,2667;0,7333;0,6;1,3333;4,4667
887;05/08/2023;12:00;SWITZERLAND;1.LIGA CLASSIC GROUP 1;Terre Sainte;Vevey;12;15;2,8667;8;15;2,5333;0,8;0,5333;1,3333;5,4
888;05/08/2023;20:30;USA;NWSL CHALLENGE CUP WOMEN;Gotham W;North Carolina Courage W;11;15;2,4;9;15;2,7333;0,7333;0,6;1,3333;5,1333
889;05/08/2023;18:10;ARGENTINA;PRIMERA NACIONAL - ROUND 25;Chacarita Juniors;Tristan Suarez;9;15;2,0;11;15;2,6667;0,6;0,7333;1,3333;4,6667
890;05/08/2023;21:00;USA;NWSL CHALLENGE CUP WOMEN;Chicago W;Houston Dash W;11;15;2,6;9;15;1,8;0,7333;0,6;1,3333;4,4
891;05/08/2023;16:00;CHILE;SEGUNDA DIVISION - ROUND 18;Melipilla;San Antonio Unido;11;15;2,6667;9;15;2,1333;0,7333;0,6;1,3333;4,8
892;05/08/2023;12:00;BULGARIA;VTORA LIGA - ROUND 4;Svoge;Dunav Ruse;9;15;2,0;11;15;2,3333;0,6;0,7333;1,3333;4,3333
893;05/08/2023;12:00;BULGARIA;VTORA LIGA - ROUND 4;Marek;Chernomorets Balchik;8;15;1,9333;12;15;3,4667;0,5333;0,8;1,3333;5,4
894;05/08/2023;15:00;MONTENEGRO;PRVA CRNOGORSKA LIGA - ROUND 3;Jezero;Jedinstvo;9;15;2,0;11;15;2,8667;0,6;0,7333;1,3333;4,8667
895;05/08/2023;19:15;VENEZUELA;LIGA FUTVE - ROUND 22;Portuguesa;Monagas;8;15;1,7333;12;15;2,6;0,5333;0,8;1,3333;4,3333
896;05/08/2023;12:00;SLOVAKIA;2. LIGA - ROUND 2;Komarno;Spisska Nova Ves;9;15;2,2;11;15;2,5333;0,6;0,7333;1,3333;4,7333
897;05/08/2023;13:00;NORWAY;ELITESERIEN - ROUND 17;Stromsgodset;Valerenga;8;15;2,4667;12;15;2,9333;0,5333;0,8;1,3333;5,4
898;05/08/2023;15:00;BRAZIL;COPA PAULISTA - ROUND 6;Primavera EC;Oeste;11;15;2,4;9;15;2,2667;0,7333;0,6;1,3333;4,6667
899;05/08/2023;21:00;USA;MLS NEXT PRO;Colorado Rapids 2;Vancouver Whitecaps 2;11;15;4,0;9;15;2,7333;0,7333;0,6;1,3333;6,7333
900;05/08/2023;11:00;ENGLAND;LEAGUE ONE - ROUND 1;Portsmouth;Bristol Rovers;8;15;1,8667;12;15;2,7333;0,5333;0,8;1,3333;4,6
901;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Bataszek;PTE-PEAC;5;7;5,1429;9;15;1,6667;0,7143;0,6;1,3143;6,8096
902;05/08/2023;12:00;SLOVAKIA;4. LIGA - WEST - ROUND 1;Hurbanovo;Levice;9;15;2,0;10;15;2,8;0,6;0,6667;1,2667;4,8
903;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE - ROUND 1;Kidderminster;Woking;9;15;2,0667;10;15;2,0667;0,6;0,6667;1,2667;4,1334
904;05/08/2023;16:00;WORLD;CLUB FRIENDLY;FC Cartagena SAD (Esp);Murcia (Esp);9;15;2,1333;10;15;2,4667;0,6;0,6667;1,2667;4,6
905;05/08/2023;05:00;ROMANIA;LIGA 2 - ROUND 1;Unirea Dej;CSM Alexandria;7;15;1,4667;12;15;3,4;0,4667;0,8;1,2667;4,8667
906;05/08/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 16;Chitipa United;Karonga United;7;15;2,0667;12;15;2,4667;0,4667;0,8;1,2667;4,5334
907;05/08/2023;14:00;BULGARIA;THIRD LEAGUE - SOUTH-WEST - ROUND 1;Septemvri Simitli;CSKA 1948 Sofia III;12;15;2,6;7;15;1,9333;0,8;0,4667;1,2667;4,5333
908;05/08/2023;15:00;SERBIA;PRVA LIGA - ROUND 1;Sloboda;OFK Beograd;9;15;2,3333;10;15;2,4667;0,6;0,6667;1,2667;4,8
909;05/08/2023;11:00;ENGLAND;CHAMPIONSHIP - ROUND 1;Norwich;Hull;10;15;2,2667;9;15;2,3333;0,6667;0,6;1,2667;4,6
910;05/08/2023;18:00;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 4;U. Magdalena;Junior;12;15;2,2667;7;15;2,0667;0,8;0,4667;1,2667;4,3334
911;05/08/2023;13:00;WORLD;CLUB FRIENDLY;Burgos CF (Esp);Alaves (Esp);9;15;2,0;10;15;1,8667;0,6;0,6667;1,2667;3,8667
912;05/08/2023;05:00;WORLD;WORLD CUP WOMEN - PLAY OFFS - 1/8-FINALS;Japan W;Norway W;10;15;2,6;9;15;2,7333;0,6667;0,6;1,2667;5,3333
913;05/08/2023;15:30;ARGENTINA;PRIMERA D - SECOND STAGE - ROUND 10;Mercedes;Deportivo Paraguayo;12;15;2,6667;7;15;1,5333;0,8;0,4667;1,2667;4,2
914;05/08/2023;16:05;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 9;Colegiales;Dep. Merlo;9;15;1,8667;10;15;2,3333;0,6;0,6667;1,2667;4,2
915;05/08/2023;10:00;SOUTH AFRICA;PREMIER LEAGUE - ROUND 1;Supersport Utd;Richards Bay;9;15;1,6;10;15;2,2;0,6;0,6667;1,2667;3,8
916;05/08/2023;11:30;WORLD;CLUB FRIENDLY;Teramo (Ita);S. N. Notaresco (Ita);10;15;2,1333;9;15;2,0667;0,6667;0,6;1,2667;4,2
917;05/08/2023;20:10;ARGENTINA;PRIMERA NACIONAL - ROUND 28;Alvarado;Def. de Belgrano;10;15;1,8;9;15;2,2;0,6667;0,6;1,2667;4,0
918;05/08/2023;05:00;WORLD;CLUB FRIENDLY;Calahorra (Esp);CD Vitoria (Esp);9;15;2,5333;10;15;1,9333;0,6;0,6667;1,2667;4,4666
919;05/08/2023;12:00;WORLD;ARAB CLUB CHAMPIONS CUP - PLAY OFFS - QUARTER-FINALS;Al-Sadd;Al Shorta;13;15;3,2;6;15;1,6667;0,8667;0,4;1,2667;4,8667
