Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
663;29/07/2023;09:30;MOZAMBIQUE;MOCAMBOLA - ROUND 13;UD Songo;ENH Vilankulo;14;30;0,7333;15;30;0,7667;0,4667;0,5;0,9667
664;29/07/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 17;ZPC Kariba;Cranborne Bullets;13;30;0,6667;16;30;0,8;0,4333;0,5333;0,9666
665;29/07/2023;15:30;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 8;UAI Urquiza;Sacachispas;17;30;0,9;11;30;0,5;0,5667;0,3667;0,9334
666;29/07/2023;12:30;WORLD;CLUB FRIENDLY;Ascoli (Ita);US Tolentino (Ita);16;30;0,7333;12;30;0,6333;0,5333;0,4;0,9333
667;29/07/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 17;Platinum;Sheasham;16;30;0,8333;6;15;0,6667;0,5333;0,4;0,9333
668;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Consett (Eng);Alnwick Town (Eng);11;12;2,0;0;0;0;0,9167;0;0,9167
669;29/07/2023;16:00;BRAZIL;COPA PAULISTA - ROUND 5;Gremio Prudente;Sao Bento;1;4;0,25;19;30;0,8667;0,25;0,6333;0,8833
670;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Hanworth (Eng);Reading City (Eng);8;11;1,1818;0;0;0;0,7273;0;0,7273
671;29/07/2023;14:30;WORLD;CLUB FRIENDLY;Dessel (Bel);KV Mechelen U23 (Bel);20;30;1,1667;0;0;0;0,6667;0;0,6667
672;29/07/2023;22:00;HONDURAS;LIGA NACIONAL - APERTURA - ROUND 1;Vida;Genesis;20;30;1,2;0;0;0;0,6667;0;0,6667
673;29/07/2023;08:00;UKRAINE;UKRAINIAN CUP - 1/128-FINALS;Olympia Savyntsi;Kudrivka;1;3;1,0;0;0;0;0,3333;0;0,3333
674;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Santa Pola (Esp);Murcia (Esp);0;0;0;0;0;0;0;0;0
675;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Broadbridge Heath (Eng);Badshot (Eng);0;0;0;0;0;0;0;0;0
676;29/07/2023;11:00;UKRAINE;UKRAINIAN CUP - 1/128-FINALS;Sturm Ivankiv;UCSA;0;0;0;0;0;0;0;0;0
677;29/07/2023;12:30;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;OFK Ludanice;Topolcany;0;0;0;0;0;0;0;0;0
678;29/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Tatran Cierny Balog;Partizan Cierny Balog;0;0;0;0;0;0;0;0;0
679;29/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Hlboke;Vrbove;0;0;0;0;0;0;0;0;0
680;29/07/2023;11:00;UKRAINE;UKRAINIAN CUP - 1/128-FINALS;FK Mykolaiv;Fazenda;0;0;0;0;0;0;0;0;0
